segment_id,순위,이름,이용자수,누적기록,거리_km,경사,시작_위도,시작_경도,끝_위도,끝_경도,경로
25027773,463,[런]수자원공사-벌말로,284,570,1.59,0.5,37.423841,126.98899,37.411917,126.980584,wbhdFgmneWm@_@YKa@JWBu@VkA`Ac@P}BpAwA~@o@\yA~@c@\_@R]Xc@b@KXUVg@~@CN]~@UFq@j@Sl@UZU~@Q|AKT]f@Wh@[|@[VYh@s@z@m@lAyAdAq@Xc@JQPOXY^i@l@ARPb@CXQn@MLaAjAe@bAa@ZkAxBSf@MNs@jAa@\oAfBQN[t@w@t@w@d@WTKVu@x@SJ[n@IFCJMRAL[l@AJIPMDOZ_@nAMXe@v@GZ]l@GV?LCDIj@IVAv@Or@@TFRBp@H`@HJVr@L|@HNPj@p@rANl@Rb@J`A\lAHh@@n@LRGf@Rz@Bz@Jh@BtBCPF~@L`ABv@Jf@XfAl@p@HNJFT^RJHRXVd@`Br@h@Xb@PH\n@I@KICILGXB\HL@TENYH[Tg@n@}@LWPc@Zm@tA}BXYTa@`@aAXe@Xq@l@_A^mAl@sARc@\y@R[Tm@RULYPg@l@gAd@oA\k@d@eA\m@Na@Jc@\a@~@eBPo@f@cA`@eAh@y@Rm@R]JIDIn@y@d@uAVe@Le@l@_AL[XWN]R]LIV{@ZsAJS\QL]AUB_@z@uAj@yAX[?YBKTi@TUV]BKNOf@iAd@k@Va@TMJa@NORa@Jg@Z[V_@NYBCPWHQFc@v@oABILOPo@^i@h@sAb@y@J]d@iAFa@L_@j@qAZSfA_CJg@Rs@Cc@CQ[o@ICa@UgAaAyBiAQEe@a@]_@IMm@k@o@_A_@c@YOKQUSa@g@o@i@
9612217,464,베르네천 1바퀴,283,7333,1.65,0.0,37.513656,126.80547,37.513714,126.805513,glhdF_pseWJKFCT]^y@ReARi@FIFQFGHQJGR]\a@TQVEDGJCxAmALG^]JERSPKJE`@e@BWLUv@YXUDAHBj@Ud@u@FCDI\O`@a@D?JIHKDAv@iA`@OFITATMF?LKRGhAgA^UVWRGNWHGFA|@m@DSZQb@OFELWHCHITGPSBQFKJER?DETAh@e@@GHEAIVWp@e@XO\I\_@FAj@g@BMRETWVQZG
21091723,465,북한산 둘레길 10코스 / Bukhansan Trail #10(NEW),283,356,3.69,0.4,37.647273,126.938358,37.662382,126.951122,mxhdF_{oeWiA^c@Je@?[OYSGKWg@Ke@?]h@o@NI\IVOjAYV@v@EdAJhBEpA?ZPbAJrA?tAFt@AfAZvAQxA@rAI^G~Ao@tAIx@DrAp@zAZ^D^VX`@DBTd@HVHt@`@hBb@z@\nAn@xAPVNv@Pb@b@xAt@jDh@dAh@dBZxARpA\bB`@z@`@\Ld@KrAPdBBz@Ip@Ql@Kn@@j@Nl@Hj@Ar@M`@QV[PiANm@Ri@^Y^g@rAEb@EzBMrASj@e@r@cAbA_BfAi@t@Sf@Sr@In@KnBKv@_@zA]z@]l@s@dAUV{B`B_@`@i@x@[j@aAnCUfAId@Ez@CpCEfAM~@g@tBUr@m@nAq@|@gAbA_@p@Qf@]rBYnAY~@s@xAe@v@e@f@oBlCg@`@uAl@wBrBSTOZa@zAQ`@_@n@]d@WHoA@wAQg@CQBa@V]Zo@nAeEvJkAvBq@|BI`@Gl@E`AQdAW|@Sf@KNYR[`@ET@H@KRa@b@c@Vc@Ro@ZqBVcCJg@j@uB|@mBr@kAtAkCf@gAp@iBXg@b@i@^Un@?r@Hr@L`AGRI\_@h@y@r@eBLUb@i@|BqBj@_@RG^Y`@_@|@uAzAsBXe@`AcCXiA^oBRm@Zi@v@y@`AqAr@uA`@mAR_AV}BFkCRyCPy@\gAj@qA|@uAd@i@`BqAf@e@fAcBVi@Xq@VeARqAFkAJq@Nw@JWVi@b@i@vAiAfAcA`@w@R{@L}@JeCJo@Tm@b@m@Z[PKf@Qt@Kh@WZe@J]BWA]Su@Gq@Hq@XiADs@IeBFwBCWsAcBUc@Su@[eBaAwC]u@kBiGm@qAS}@c@mAa@{Ai@eASg@Wu@BOQ]E]g@gAm@MQI}BYcB?_ACwAMsCG}ABoACg@@WGgCCgDOyA@a@EuA?u@Gu@@g@F]Hk@Rw@Ru@b@GLBNLd@NV\b@j@TLBZC
6377278,466,Segment,282,431,1.0,6.1,37.450073,126.99383,37.458048,126.988891,wihdF_poeWD_@D{BSeAI]SYmAg@g@YuA]QOQAYN]XkA|AQ`@S`@CZOh@G\Bx@v@nAP`@`@Rj@L`Br@RF`@@RDRHHCd@a@TOp@uAHq@
18606119,467,고려대 녹지 운동장 1LAP,280,17451,0.37,-0.2,37.591606,127.025734,37.59153,127.025696,q`hdFinoeWZg@JIr@BnAHb@J^\X^t@ZX]Ri@r@eAt@{Ab@Gb@Jb@GZ?Tb@I~ANj@Zb@^\Rf@Fn@ElBHj@d@pAh@pAFl@Kr@m@jAKj@?l@J\f@nADNCn@Bh@\Z|@p@Rf@JP^NV?b@IN@VHXVNZ@^I\u@tAI\E^B\PfAn@jAy@tBUb@Kb@UvCIp@Ml@Sh@Wb@[`@}ApA_@V]^Yb@c@xAO`BCr@Ir@a@|A_AlBmAbB_BlAm@j@kAhBk@lAQf@YvAGn@Cp@IfEQ~AWlAQl@m@vAUb@s@dA]b@a@^Y`@Sd@Oj@e@bCOh@Qh@m@lAaA|Au@dAs@hA_@\gB`A}BzB]`@Ud@k@xAg@`AYb@kAHoBWg@Aa@Py@x@Yd@qA~Co@pAcBxDs@rAy@dCKl@EhAKp@Mp@Qj@Wh@{A`Bs@pAi@tAWd@]^]h@ANd@vAGh@mAxBgAzB[VYSe@Oa@Ne@t@Wj@s@hAYh@]tAWj@_B`C`@YRSrAkBb@_BVg@r@gAn@mA\a@h@DRNb@N^q@|BsEPq@?WEU_@u@CSDQ`AmAbAyB|BeCXm@\aBT{BHc@Ng@z@cCn@uAjCkGf@eAf@sAXe@`@_@d@W`@?vBZL?f@Cd@KJKl@kAh@yAVi@\c@|B{B`@[lAq@`@_@Za@jAmBv@gAVe@Vk@Rk@\}AX_BNk@Vg@\e@z@}@v@kA\o@f@{A\eBJo@JgBH{DFm@Hm@Nk@b@qAp@kAt@cA~@}@bAu@^a@v@gAXi@Rg@d@{ALo@Hk@HiBJq@Le@Vk@Zg@\[~BcBZa@Xi@Ng@Jm@Dq@DaBLs@j@_CVg@Jm@i@kAK]C]FiAJYb@s@L[@k@Ic@S]WO]IiA@UIMKSk@QScAy@KQDo@Gq@_@{@Kk@Ns@Tg@Rg@Hk@Cm@CQgAkDIm@BcBGs@Wm@}@_AMi@BcBI]MMkALe@Ma@Ru@hAo@lASh@U`@cA[Qk@OSe@Og@Cq@Mi@@GBMX
6377278,468,Segment,279,452,1.07,15.6,37.690435,127.008155,37.697597,127.011199,wngdFqbpeWMFU@OGU?[KI?OCKBWGYAO@SHMBYKo@FIAGFGCGHWKKDQBECEBi@Em@@k@Mi@GOCm@Y]HUXEAGDk@AIEc@CME]EY?EEK@]Ey@F_@EW?[FQASKCDKBMCIBICI@UGAFE@ECGBM?W?OC[@SGOYM@IDUBIBW?UC_@AMEGFOCUBQIUEW?EHYO[@CBk@@GCM@SCSFG?KGMAKAMBICQ?a@QoAB_@N[GE?EBOEUQKDQ?CEc@?iASWWCQ_@KOWGEG?IBSRI?[LS?WWIYIASUG]G?FEMM
20595135,469,진옥자전거캠프-아차산(용마공원-청노루표지삼거리)(JOBC),278,858,1.2,12.6,37.563522,127.097046,37.5722,127.10313,s{jdFkoqeWDTDHVZJDR`@XbAb@r@\Vb@Vx@`AHRFFjBrApAvAbAz@D?M^G?k@WmAcAu@g@_AiAgBiBUM[Yi@e@c@g@GCEG?ICIe@i@S_@eAgA_Aw@MOw@m@QWa@]_@a@_@q@Y]q@k@Y]s@i@W]QSSYm@k@m@{@}@w@_@Wg@u@MMGWIIECq@i@a@e@mAcAcAgAu@m@a@i@USWMcCgBgAc@kB_@KG?GF]EGm@I_@Cy@[_@Bi@Oc@@_@O_AKkAYYK}BUkC]wA]k@E_@OiAGy@SmAIYG[Cm@QYAe@GOGOOOEQ@MDGAa@Ke@U_AGk@WeAOc@Ou@CYIWA{@SQ?YGw@Ii@OQMJDZBD@HNl@NdBN~@VTJhAJj@CZNf@NP@dB^XEJDHHh@N`ALrDt@d@Dr@P`ANXBRATNVHfAHhAR`@DtA\|AJbBT^Lj@D\?n@DFA\DfB^`@RZBZF|ARvBr@r@\f@`@`@`@FNX\d@b@PXlAfAXb@l@l@PXXTPTb@Jb@XJZRVHPv@x@`@ZJRb@b@JRZ^f@^PXNPJD\j@t@|@NHVZl@Zt@n@^b@`@n@PNZj@Z\XN
15016882,470,[HUMANRACE] 뚝섬TR 10K,276,579,10.01,0.0,37.531012,127.065154,37.531161,127.064356,}nidF_|neWBd@\pABnAJr@PZ~@n@rCj@n@@RHb@V^Hj@?VWj@sA`@k@PsA\U|@I\HPCL]LSJOPKt@_@l@KJHFb@JX
6377278,471,Segment,273,345,0.74,12.9,37.434155,126.903359,37.435798,126.909759,azidFkuxeWSM_@EE?CEE?a@_@EAGEQWE[@OJS@IsCsFEAGMCQMUcAgAEMEmA
21239097,472,용괴,273,2122,0.36,9.4,37.541307,126.876616,37.54308,126.877102,oojdFyf|eW?HIFINIR?JSf@eAh@ODCAGDK\ETGNG^c@^SJMJEJMHUBe@TORYn@EDAXKBIHIBGLOFALCB@TETGHI^IRIj@CBEP@VGT@X
24298029,473,진옥자전거캠프-청계산(쉼터2-쉼터3)(JOBC),271,385,1.02,11.3,37.415892,127.06415,37.413304,127.05402,}xjdFqi|eWVBXAXId@YLMVc@n@_BX[VQf@Wv@[xAOZKNMZe@xA}C^m@LOb@]XMh@_@|Aa@PMb@gBdAkDFa@
24298006,474,진옥자전거캠프-청계산(쉼터1-쉼터2)(JOBC),266,398,1.06,12.5,37.420232,127.068386,37.414446,127.060109,wxjdFscxeWhChA\Xb@Db@Gd@SjA{@d@Gd@QbA?d@Ml@Ed@Of@Ed@@d@Cb@MjCqAdAW^Sd@OlAKb@Md@S\Su@J@E`@YxAuA\Wc@DGABE\YRi@CaBG]a@G
38364826,475,천왕산 업힐,265,1159,0.56,2.6,37.488367,126.835214,37.485647,126.829944,edhdFop{eWCABDENIBEJDD@JKXArAADWTa@BMN?DJF@FG\AZCFAHMVKH@POVER@FEVEBELs@x@c@Jo@HIHc@RCHq@P[d@?FQLOHg@d@A|@GPQRK`@WP
6377278,476,Segment,265,914,0.57,10.5,37.566275,126.958324,37.569114,126.954054,yzjdFgjxeWJEJP\RNNb@RXRTDn@BTPRHFA?ETYVMPUXFVSDCbAEp@]h@ANGHKZK^WHERATMNEJMPE
38634673,477,행주 잔도길 (W),264,667,1.03,0.8,37.594205,126.831078,37.595437,126.821365,o{idFsj}eW@XE\ATUlAYbAUjAO\[b@WTYFc@Tc@NON]NOLW\Wd@_@|@e@~@i@l@YLi@Ni@Vk@Pi@\WJYPQPY`@k@lAUZu@d@MBM?
24298021,478,진옥자전거캠프-청계산(쉼터1-쉼터3)(JOBC),263,383,1.59,11.7,37.420022,127.068181,37.41327,127.054358,ufjdFyfzeWRH@BFb@FJH@?CJD?DFPNAr@n@L@ABDT?NT\NH@LBCEHG@LPZ\E@@IJ?BGVT?DB?ZZTj@J^LN?JTD?BJFLBX?JRAL@L?J_@XSF_@VFIBSq@AUCONE@GXMJAl@GTGNC@IXYJCFOFGLRLNCDNEP]^ATg@Zc@\[j@QPSY@UCEDM
41052040,479,구름산0,262,619,1.26,13.9,37.445962,126.859107,37.440677,126.866184,apidFuuzeWDLKZCn@D^x@vAL\APNh@PB?LMTg@f@[d@{@b@MDU@a@RSLY@QP^@b@I^OCHGDIVCDc@NGDGHLz@S`@o@@c@MY@UNa@f@MJQT[]Ya@Uu@EZKDSEKOYQEm@HI@KAMCCg@E_@NY@OUQg@c@GaAWWTFPFl@ZpAHz@E\QN[DQDGC@@BCIABBBABDA??DGE?EFJEFBEGB?DE??CFADCFDHEWAFA?CA@GI@@C@HDECGJJF?GE?N?GEEI@@E\GNFj@Ib@GDE?m@YI@GDUXQFAFJLMDc@Nc@EYGYTI~@KJIBO?SWO_@_@WSDDx@Aj@Qf@S?c@GgA@MDU^rAtCGf@WJSf@?j@KNg@Bc@AY[O@Y^{@l@YDc@SG?KJCf@Vb@JJTb@Tf@Bj@QJQBYPGHDXP`@PfANj@EHMNU@E\HDPTKx@Lt@FHAh@Gd@Td@LNJ?VR?d@Ob@GBSDc@?cAF]Ve@HONWLa@A@?U`@GZDh@Rd@l@Vd@Bb@HX`@\RPAj@FXA|@Fb@IVQ@SDMJAh@D^Pl@JJFNPRLH?RPPDFHf@`@TDXA\KP?HE`A{@DGEGEAXEj@Bf@OX?PBLCl@Wr@I@BFI?AHD?MIDDABDEFBAAELCV?l@Ef@Dv@[POr@a@DI^[NIVCN?rAa@b@ARDXCb@KRMXSXO?CY@MFC?ACj@m@RKb@e@p@g@?Ca@J?QVYNk@CSCyAOKU@KCc@BmALa@GOKOOo@iAG_@AUNu@FOFe@A_ABu@?}@SaABSPD?CCFI@DCBBQWQKIa@C@EK@C@BIAR?DMGS@]OQOm@k@y@OIUe@SgAJi@PWx@g@^OZ_@^}@R[VIBKXIF@RId@KJ@JA?BC?FIVMb@IZQ`@Mv@CNGl@c@Z]f@Qv@Uh@Ad@GbA]D@DFCD@@I??Gx@q@\_AXm@R@CLF?PQDWB?J\Hc@Fd@@SCUGYIm@?CHPJNKm@Fm@l@iA^_@Pk@Tc@f@sAq@n@OFCAABBM?BG?B?BF?GJELUl@U_@p@nAq@Jk@Pi@Dm@Ei@Tq@t@UJMQBg@?I?MG@EPCd@]HSYD[Aa@Li@SMDCAu@nBg@z@CLDPWXEZa@OW@[XALNd@?^Yc@QKWWVv@MTSBECJ[DEC@EEQ^@AQ@GB?REE@AB@DAAFA?B?GC?GSFSTG@KGQWY[G?WP[^G@SCu@A]RET^lAAXMNc@Ga@Su@k@a@a@gAyAEOAi@Ga@
29682071,480,진옥자전거캠프-노고산(전망대구간)(JOBC),260,377,0.36,17.5,37.674935,126.943811,37.677878,126.944116,sngdF}tveW~AzBZ^NFXBb@ONQN]Bo@Kc@GQa@u@gA_BGG_@KQ@a@PUb@ENAh@Ln@JRj@~@t@dAb@Pf@I\_@Nk@?[CYIUyBcDe@Ec@JONSf@ARFn@N^`AbBZ`@^Vd@ATIT_@Fo@Eo@Ue@w@kAYc@[]SEWBID[ZMn@Fp@hArB^l@PRb@Db@OJMRi@Bk@Ui@qAuBYc@MGe@A_@TWf@An@Nj@lA~BXZb@Nd@G\[Lk@Ao@Qi@}@oAe@y@a@Sg@B]^Uh@Bl@Vf@bBhC\Vf@A\]Pm@Ao@Qg@[c@Uc@s@gAe@Oe@D]XMl@Bn@Th@hApBPTZNb@@^URc@Bm@Ii@g@s@m@iA[c@c@Kg@LYb@Ij@Jl@l@hA
29682039,481,진옥자전거캠프-노고산(전망대쉼터-삼하리갈림길)(JOBC),260,378,0.73,13.9,37.673046,126.942944,37.679077,126.943323,{bjdFgt_fWXNh@j@PVFLFn@Aj@HvC?dADl@?jAIjAMlD@hCIb@c@j@iAJyAFWF]L_ALaBB]Da@JoAD[EY@UGE?e@HoBJs@JsAFe@Fi@AS@k@GUDGAWUG?ODWRG@u@AsAJ[CKGIJG?s@KQUOEa@CEEG]?OCQGW?OEi@ASMq@AYIc@Cc@@YIQ@YDWIe@AQJK@GWwADa@Eg@D]JWLkAAi@Tq@E[Bc@Fg@HS@u@Jm@R[JKFUj@g@l@QTE\Q`ACRD~@?h@GZ?XFL?f@D\Rn@Fl@P^@RHVDdA\p@HjAXPE`@Dh@Id@?^BX?RLd@Bl@IbA@f@FNId@DRGf@H
17220825,482,NBR277 C코스,259,22886,1.97,0.0,37.540769,126.820111,37.540791,126.820151,{nkdFir~eWWMSyAQaBQiA?uAGiB@}BFuARaCPoAHwAF_@?g@Di@Nk@~@u@b@Y^Kn@K~@Al@Bx@OBGHCrARXJ
19367802,483,진옥자전거캠프- 쉼터 - 용마산정상(JOBC),258,867,0.75,17.8,37.56518,127.09374,37.571198,127.095665,exhdFoqdfWEp@Kl@Or@Ap@\|@\~APlCFZHNDX?XGl@Jp@Kp@Ml@Bn@?p@E`BIt@Br@P`B@n@Ht@XxAK|@?H\r@Jr@@l@Dl@Pp@Lx@P`B?\`@xBHt@DdCTtB?f@
29682010,484,진옥자전거캠프-노고산(굼벵이봉-삼하리갈림길)(JOBC),258,377,1.09,9.2,37.671011,126.94018,37.679077,126.943323,}kidF}jefWeABOA_@K{@IQ?}AXc@Ke@Cc@KSAYNQ?SBQJc@LQF[\[H{@Aa@C{@OsAOw@?UFw@b@e@CU@e@HcAn@YJc@BqAESCc@Qq@e@yAg@m@MO?
31175602,485,진옥자전거캠프-관악산(장군바위Segment),257,388,0.36,15.0,37.435216,126.961776,37.43749,126.964115,}qhdFy|`fWHVD`AGtBERU^E~@Ox@Ix@AZRt@?z@c@hAk@jBERCj@Bl@CfACNS`AAX@XTv@BV?RCxAIPCVKRTt@Qb@CVCtA@z@DADWPkBJM
19025582,486,Hyochang Stadium Reverse 400m,257,36433,0.43,0.0,37.543773,126.961673,37.543763,126.961687,wnkdFqu_fW@R[tAIfBg@tC?\Kz@CbAEj@JZHp@@VGb@\tEDJ`@bDFTHH^?LDDTZ?XCVFd@?r@K\L`@Cd@Bb@ENBT@DCXEVDLFdBE^F\?pAALFHH^DfAW|@Cf@Il@ShAC^EbBAx@W\[b@ANCXB\Cf@KPYHo@Bi@?y@Dq@Aw@Bq@FoAHs@Bo@Oy@AkABw@?c@MwAC_AQg@eA}@UKq@Dq@C]I[CY@eAEcAE[I[Ae@BaA@oBCs@G[Ka@Sq@i@kAW[CsAk@{AFs@@q@HUH_@DeAZ_@P_AfA
30494266,487,장자호수공원 2k 시계반대방향!,257,1733,2.02,0.1,37.584681,127.141069,37.584609,127.14107,gtfdFgd_fWATDC?FJNEd@G@KCLRh@PDDF@?FDEIM?IBB\QF?L`@fBWp@w@r@MR@RAHGBMTa@@]BK?]BOAMHc@HODg@Dk@CODa@AQNs@@UC_@?MHG?_@Le@@SDQHKDKRUDOFAD]Ra@DQCMZ_@FCBIXa@@gAAMPQAGHE
15225787,488,잠실TR 10KM,254,867,10.02,-0.0,37.518287,127.081544,37.518081,127.081515,m_fdFkjafWEQWY}Au@]Uo@W]S[YUe@JmA[g@YQWe@Be@R_@Pg@BUQg@UWIUIi@Bc@Ne@RYVSf@@ZFZLx@Tx@^\J\FNIRa@ZkAd@iAf@eBJc@Fg@BoA^m@NQTCt@H^ITU^eARU^K^Ap@Rp@LV@X]FU@g@CUF]FOb@i@LSL]HILk@Ec@M]WYWa@Y[Mc@Yc@s@g@w@S]EoBF]Fc@BwCBWISSk@s@YQg@o@_@k@Cc@IUEe@JkAFkBDa@Le@NW
6648790,489,φ Noryangjin Park Traverse [South],250,630,0.94,4.1,37.511606,126.95332,37.505667,126.954104,{uhdFgr_fW@i@MQ@SLU?[R_AFcA?UBYBe@Iq@DYC{@Hc@Aa@H_C@MDAFQh@q@My@Ek@JoA@q@F}@f@uCH}ALo@NmAJwA@m@HkA?[BQ^o@FUEgASoAMwBc@uCYkGGsCGs@EO
29515332,490,진옥자전거캠프-노고산(전망대-노고산)(JOBC),249,366,0.53,7.3,37.678454,126.943714,37.682666,126.944938,evfdFavdfWf@JFTxAl@XHBDlAMh@^HdA^TXFh@b@r@@PJGTQ^HVGh@@Ff@DTCHDCPFJ@DXThAg@FBEBETOVMXAXLVHBAHGJTHDBHTEPFr@AH@d@BJBB@NFHPHB\HZGTKNM`@L|@H@
29682060,491,진옥자전거캠프-노고산(전망대쉼터-노고산)(JOBC),248,365,1.17,11.2,37.673139,126.942964,37.682554,126.945019,qlfdF_bhfWg@RO`@?bBD`@DLZ`@d@B^YPk@@wAA]M]c@YME
25835690,492,무너미고개 → 학바위능선 → 소머리바위,246,321,1.74,18.6,37.439055,126.947938,37.440937,126.963391,gqkdFq|gfWZ[XGZK^EjB{@ZG\U
20446497,493,강남릴레이구간,243,989,2.86,-0.0,37.493258,127.071997,37.493242,127.071806,qzhdF_xffW?WI{@Qq@Mw@q@_Cq@uAgAgCYi@Ws@AMOCMQ]mAQ[@KIKi@YYk@MsA]iBC[@sBRe@?Ih@}@Cq@CGDS@]G?CEAUDQNWAIFK?IJQLe@RgCP_BLq@JUX}@`@aEL[RB^Gp@uBFg@?GMM[q@NEBEDYTs@Hc@LqAFJFAHDD?FIJAAEGCCMIeA?k@Bu@Fe@HSDc@GOEiAa@ECEDc@HQBg@E}AIUEWFoACYGECGGCScA_AuBOw@_@k@y@gAQAEMIECGKCY?QU[IGIO_@S{@QuA?{ADu@CsBBm@CcAF}@C[BIAE?ENMDY@WEKAIDo@Jg@Hy@?eAEoARkBAuAHc@JWp@}@Ji@Rk@Tk@Xk@DWRy@n@kB`@}@`AeDXu@`@k@fAsAr@i@n@u@t@g@VGv@[JCLBLGTOfAc@hAq@`Aa@r@U|Am@|@a@t@a@\Kt@YjCsAdBo@z@Ox@c@oAf@e@No@\s@VkB|@wAf@k@L[Lc@R}@f@kAZSNu@Vq@\SLu@VaAh@u@LQHCFa@L_CrAyAvAi@|@c@~A{@rBw@bDo@pAWjAW^EBi@`BMVIJ
27674264,494,정발산로  to peak,242,928,0.81,8.9,37.659991,126.772972,37.663514,126.779395,ogkdFwahfWPEJQHIV?LKf@M^SBM^Eb@WNCRMN?XU
26460304,495,진옥자전거캠프-북한산우이령길(우이령탐방로입구-우이령전망대)(JOBC),242,371,1.86,9.7,37.674259,127.005131,37.685465,126.995643,s~edF_zlfWb@iBD[FeCEa@GUQOUIg@EUDYNY`@KVSr@Or@Ef@?tABXHRJRRPRHTBRATIROPS
6377278,496,Segment,237,509,0.44,10.6,37.580132,126.941966,37.576553,126.942478,_zfdFaoffWTeA?YFO?YFG?k@Bs@AQBUESOMYu@SUWSOWGMG]`@mB@[GOAQDIAOJUKkAVo@rBeBQ@BBVMl@ABCx@Nj@An@`@rAXf@P
23301778,497,20 Km Gwamyeong Athletics Track,235,1122,20.01,0.0,37.461884,126.871284,37.462646,126.871704,ktidFqbkfW?WBENEtCK`@GLORi@`@wAZu@Bm@AaA@s@F{@ViBJcAHgBj@eCTqAfAuCt@eBp@mBd@{Ax@yBnA}Bh@e@f@]f@o@x@k@TIl@I`AYhCiAxC_A|CwAjAc@~CgBhD{Ab@M~B{@lA]`A_@h@OXMTQ
22660585,498,IrwonEcoPark Small Loop J.K,235,10603,0.53,0.5,37.494712,127.086935,37.49469,127.08694,_jgdF{mhfWA@KDi@Bs@AECACBCLGj@e@TId@IAEGCUCa@NDOb@a@G?SDEEBIMBLUDMIWQG
22997672,499,진옥자전거캠프-소래산(만의골소래산입구-소래산정상)(JOBC),230,523,1.22,18.3,37.458359,126.773642,37.452665,126.779156,{dfdFmvmfWeA_@cBGQCYKUAcADuAPWD_Ct@UJuAv@mAl@eB`Ao@LwAPgAXqCbAUBi@@WD{@TaBh@c@X_@l@QPuAh@_Ad@c@LaAd@uF|BqAb@kAj@{D|AcAf@eA\}Ax@cAt@m@n@u@bAYj@k@xAm@lAm@`BqAdEaBzEe@hC?lAOxAEx@BfAA\[~BMdB?^HnA
29527872,500,2. 도래울~Benz구간 1km 구간_Team KFC,230,2065,0.69,-0.2,37.627092,126.87385,37.633074,126.873444,cegdFkemfWLn@d@fB\`CBT?tCGxAAz@Kb@_@lAQx@CXAd@
24772791,501,TRB - 북한산 기자능선 버티컬,230,324,0.58,29.5,37.631974,126.941645,37.628701,126.944563,akgdF_kvfWCZWh@BLAtAIRIP@LIFCLBDCNGJIDMf@GDw@hBMDiADi@Ci@@e@Ic@AEBc@EOe@UCa@PHRK`@[VIAMJI\Ej@Db@K\e@IM?ECBO?GHQIUKKM[Eo@EO]_@Ya@_@SyAMc@FkA?SBUAUGaAe@_@Yk@I{Ae@IM]SUUcAa@[]e@U[Ga@S]YeASc@CUOe@@
21788552,502,진옥자전거캠프-관악산(낙성대갈림길-연주대-낙성대갈림길)(JOBC),225,476,5.12,0.0,37.461426,126.97046,37.461494,126.970566,arhdFebvfWFIAIUa@CCE@EAQMEKE?MQOEKM[O[_@WQOAIGC@MCWS[IKQIG_@EQDK?WKKAE@GAMEOMk@O
6483079,503,Seoul Flyers 10k Loop,225,1431,9.88,0.0,37.517425,126.970055,37.517384,126.970026,k}gdF{~ufWy@@kAYs@WMAkAEc@DSHQBq@?MDm@G]MSO]Oy@Yg@IKGIKa@Me@c@gAe@W[]OGK]Mk@MMQOKWCUOs@IQ?IGYGg@Gk@m@GL?TJT
21920176,504,진옥자전거캠프-관악산(과천중학교-등산로입구)(JOBC),221,372,0.43,9.0,37.43358,126.989513,37.433909,126.985191,aijdFwiufWAkARMz@O^S\[FC`@EH?HC^CRk@HGNDl@I\@FG\B`IwGJOHYXa@`@EDg@JSHg@BEX[LGHMZ]b@s@DI`@k@v@u@FCBKVIAMBKE?@[N@VS`@Qb@E
6377278,505,Segment,221,319,0.68,7.9,37.50758,127.023063,37.504952,127.026946,ankdFsonfW?B^_@f@Sb@IPm@Cm@Bm@IsCJs@Fm@Aq@K_@e@UIo@AuCFmA@q@Ks@As@Bo@@_BKSiALSFe@MmAIyBDa@JBxACPi@nACn@Kh@G~ABbDBn@CdBFp@LNX@b@Ob@Id@DX^\bBt@|B^Z~@fB
29743793,506,석왕사길,220,677,1.35,2.6,37.484681,126.794295,37.496336,126.795717,}eidFmaufWBK?a@DWGW?MDu@AOHa@FGN_@P[JGTCFC\i@J[?QG@Y@G@II[GDB@ALm@NOV}@HSPu@FKRIZWf@w@
27024636,507,Dorim Reservior Track,218,25021,0.23,0.0,37.506723,126.897868,37.506718,126.897859,q}hdFk_ufWMa@Ag@DCZCZe@HG?GJSBMPKFSLKJQNo@NSAQO_AFWGg@XeAEE?KJ_@Ag@BI@_@H[@YLWDSNQHQ?IK_@DWJG@GLED@FEAWCGM?H[KU?OBE@_@FCJ?@EKSCMDAp@P?GHIXMDM?KECJELQAIYe@E@EAQMEKE?MQOEKM[O[_@WQOAIGC@MCWS[IKQIG_@EQDK?WKKAE@GAMEOMk@O
18168336,508,방화근린공원0.76km,216,6804,0.77,0.0,37.581074,126.814099,37.581077,126.814085,odhdFskrfWiAe@YGYAcADYEi@SiGsCUQk@gAMK{B_AyBu@g@OiASw@H_@@wAMe@AyDAuG^qAXk@Bk@B_ACcEVkABoH^_CLgAJoARg@LaAZ_@Ne@ViElD}@z@u@l@]`@_@\_JlGy@t@qEnDc@Zq@Zk@\_ElCe@RmBn@eCj@iALk@Zi@JuABiAFkCViBCyAP}@Rg@NiDp@eEjAaGvAaBXg@Bi@Ak@Ko@Q_A_@e@W}@q@mCyBuB{Ac@o@}AoA}DyBmA]e@IqAIu@?qBJi@F{ATcE\eEd@}CT}CLg@Fc@L]DsAFzAA`@G^KpFWpAKbGw@xAKtFw@f@GnAC`Dh@f@LhAj@hAp@pAl@dAz@PT\l@dAz@`BnAvCtB~@b@\H~@PfADnAEjAQ`EoA`EeAjASd@OnAQpBi@lAMrBEf@Ed@KlBWxCOb@Qd@InBMlAWd@QjBy@dAo@bCiBjAi@|CeC`@UxAwA`Aw@fGoE~BwBf@a@^SbBqA`A{@`@Y`@Wd@Qf@Od@UjA_@r@O|@I~CQvFSjG]d@C~@Db@ClBWhCSl@IvEKvBBrBNl@Id@AjBb@jFtB`@Tr@fAnB|@rDhBNFV@nAAZDlAj@
16942777,509,NBR277 5K,214,7395,5.01,-0.3,37.541272,126.825287,37.543726,126.819057,wrjdF_}ofWO@[RW?g@Z]J[NGAIKG_@?e@IGQ?y@FAG]FW@KNY?c@WQSc@IqAe@IGIWCU?OCCK@EAEOE]?MOa@?O
